F1,F2,F3,Target
-56.2,-7.30439347,-49.43249793,T
-65.9,-8.737714051,-59.13249793,T
-70.7,-9.446986092,-63.93249793,T
-9.33,-0.378647528,-2.56249793,T
-31.5,-3.654597764,-24.73249793,T
-53.1,-6.846321944,-46.33249793,T
-13.9,-1.053933616,-7.13249793,T
16.7,3.46767564,23.46750207,T
-23.5,-2.472477697,-16.73249793,T
-6.95,-0.026966808,-0.18249793,T
-43.9,-5.486883867,-37.13249793,T
-16.9,-1.497228641,-10.13249793,T
0.039,1.005762835,6.80650207,T
45.9,7.782413884,52.66750207,T
9.14,2.350572176,15.90750207,T
20.9,4.088288675,27.66750207,T
32.8,5.846692274,39.56750207,T
-16.8,-1.482452141,-10.03249793,T
-11.9,-0.7584036,-5.13249793,T
-0.616,0.908976755,6.15150207,T
8.78,2.297376773,15.54750207,T
3.81,1.562984682,10.57750207,T
-4.72,0.302549161,2.04750207,T
22.3,4.295159687,29.06750207,T
-29.6,-3.373844248,-22.83249793,T
-1.1,0.837458491,5.66750207,T
21.3,4.147394678,28.06750207,T
-53,-6.831545443,-46.23249793,T
-14.7,-1.172145623,-7.93249793,T
6.98,2.031399758,13.74750207,T
-8.73,-0.289988523,-1.96249793,T
-7.98,-0.179164767,-1.21249793,T
-44.5,-5.575542872,-37.73249793,T
23.8,4.516807199,30.56750207,T
5.24,1.774288644,12.00750207,T
-21.7,-2.206500682,-14.93249793,T
25.3,4.738454712,32.06750207,T
-23.9,-2.5315837,-17.13249793,T
-31.6,-3.669374264,-24.83249793,T
24.5,4.620242705,31.26750207,T
33.9,6.009233784,40.66750207,T
14.6,3.157369122,21.36750207,T
10.3,2.521979586,17.06750207,T
-27.4,-3.048761229,-20.63249793,T
32.8,5.846692274,39.56750207,T
2.22,1.328038319,8.98750207,T
24.8,4.664572208,31.56750207,T
13,2.920945109,19.76750207,T
9,2.329885075,15.76750207,T
24,4.546360201,30.76750207,T
24.5,4.620242705,31.26750207,T
-25.2,-2.723678211,-18.43249793,T
-11.4,-0.684521095,-4.63249793,T
-48.1,-6.107496902,-41.33249793,T
7.61,2.124491714,14.37750207,T
-20.8,-2.073512174,-14.03249793,T
6.99,2.032877408,13.75750207,T
-18.7,-1.763205656,-11.93249793,T
-34.2,-4.053563286,-27.43249793,T
1.11,1.164019159,7.87750207,T
9.56,2.41263348,16.32750207,T
0.908,1.134170628,7.67550207,T
-9.35,-0.381602828,-2.58249793,T
4.12,1.608791834,10.88750207,T
-4.91,0.274473809,1.85750207,T
3.41,1.503878679,10.17750207,T
-24.6,-2.635019206,-17.83249793,T
-26,-2.841890218,-19.23249793,T
-21.6,-2.191724181,-14.83249793,T
37.5,6.541187814,44.26750207,T
-39.8,-4.881047333,-33.03249793,T
31.4,5.639821263,38.16750207,T
13.3,2.965274611,20.06750207,T
6.95,2.026966808,13.71750207,T
-10.3,-0.521979586,-3.53249793,T
-39.6,-4.851494331,-32.83249793,T
-11.2,-0.654968094,-4.43249793,T
13.9,3.053933616,20.66750207,T
14.8,3.186922124,21.56750207,T
23.9,4.5315837,30.66750207,T
-49.3,-6.284814913,-42.53249793,T
-15.2,-1.246028127,-8.43249793,T
-4.13,0.389730515,2.63750207,T
-8.15,-0.204284818,-1.38249793,T
2.12,1.313261818,8.88750207,T
-21.4,-2.162171179,-14.63249793,T
-5.67,0.162172403,1.09750207,T
-1.02,0.849279691,5.74750207,T
50.8,8.506462425,57.56750207,T
16.2,3.393793136,22.96750207,T
7.67,2.133357614,14.43750207,T
-43.9,-5.486883867,-37.13249793,T
-22.7,-2.35426569,-15.93249793,T
-13.6,-1.009604114,-6.83249793,T
-27.8,-3.107867233,-21.03249793,T
-25.6,-2.782784214,-18.83249793,T
-14.5,-1.142592621,-7.73249793,T
-10.1,-0.492426585,-3.33249793,T
-71.4,-9.550421597,-64.63249793,T
-29.9,-3.41817375,-23.13249793,T
11,2.625415092,17.76750207,T
-1.07,0.841891441,5.69750207,T
-22.5,-2.324712688,-15.73249793,T
-28.4,-3.196526238,-21.63249793,T
-13.3,-0.965274611,-6.53249793,T
-29.5,-3.359067747,-22.73249793,T
21,4.103065176,27.76750207,T
40.7,7.014035841,47.46750207,T
22.2,4.280383186,28.96750207,T
-37.3,-4.511634812,-30.53249793,T
11.6,2.714074097,18.36750207,T
-9.55,-0.41115583,-2.78249793,T
0.392,1.057923883,7.15950207,T
21.7,4.206500682,28.46750207,T
30.4,5.492056254,37.16750207,T
16.8,3.482452141,23.56750207,T
29.7,5.388620749,36.46750207,T
-31.1,-3.59549176,-24.33249793,T
12.1,2.787956601,18.86750207,T
-16.2,-1.393793136,-9.43249793,T
10.7,2.58108559,17.46750207,T
-6.96,-0.028444458,-0.19249793,T
29.6,5.373844248,36.36750207,T
-46.1,-5.811966886,-39.33249793,T
-7.2,-0.06390806,-0.43249793,T
10.2,2.507203085,16.96750207,T
-14.5,-1.142592621,-7.73249793,T
4.88,1.721093241,11.64750207,T
7.52,2.111192863,14.28750207,T
-1.07,0.841891441,5.69750207,T
-29.9,-3.41817375,-23.13249793,T
-17.3,-1.556334645,-10.53249793,T
-27.2,-3.019208228,-20.43249793,T
-31.6,-3.669374264,-24.83249793,T
-15.6,-1.305134131,-8.83249793,T
-13,-0.920945109,-6.23249793,T
-30.7,-3.536385757,-23.93249793,T
39.4,6.82194133,46.16750207,T
-23,-2.398595192,-16.23249793,T
34.3,6.068339787,41.06750207,T
11.8,2.743627099,18.56750207,T
-21.1,-2.117841677,-14.33249793,T
1.22,1.18027331,7.98750207,T
11.9,2.7584036,18.66750207,T
-24.6,-2.635019206,-17.83249793,T
33.3,5.920574779,40.06750207,T
-55.2,-7.156628462,-48.43249793,T
22.7,4.35426569,29.46750207,T
5.25,1.775766294,12.01750207,T
-22.2,-2.280383186,-15.43249793,T
-48.8,-6.210932408,-42.03249793,T
9.24,2.365348677,16.00750207,T
-14.9,-1.201698625,-8.13249793,T
-18.6,-1.748429156,-11.83249793,T
-38.6,-4.703729323,-31.83249793,T
17.9,3.64499365,24.66750207,T
17.5,3.585887646,24.26750207,T
7.3,2.078684561,14.06750207,T
-29.6,-3.373844248,-22.83249793,T
-36.4,-4.378646305,-29.63249793,T
19.4,3.866641162,26.16750207,T
49.3,8.284814913,56.06750207,T
21.4,4.162171179,28.16750207,T
-2.86,0.577392076,3.90750207,T
-54.6,-7.067969457,-47.83249793,T
-16,-1.364240134,-9.23249793,T
-7.62,-0.125969364,-0.85249793,T
14.7,3.172145623,21.46750207,T
-0.683,0.899076499,6.08450207,T
-46,-5.797190385,-39.23249793,T
42.8,7.324342358,49.56750207,T
-24.4,-2.605466204,-17.63249793,T
-39.5,-4.836717831,-32.73249793,T
-22.5,-2.324712688,-15.73249793,T
-36.7,-4.422975807,-29.93249793,T
-44.5,-5.575542872,-37.73249793,T
-7.8,-0.152567065,-1.03249793,T
27.5,5.06353773,34.26750207,T
-8.19,-0.210195419,-1.42249793,T
21.4,4.162171179,28.16750207,T
-25.3,-2.738454712,-18.53249793,T
-21.9,-2.236053683,-15.13249793,T
-17.3,-1.556334645,-10.53249793,T
-16.8,-1.482452141,-10.03249793,T
-33.4,-3.935351279,-26.63249793,T
-39.8,-4.881047333,-33.03249793,T
21.4,4.162171179,28.16750207,T
5.37,1.793498095,12.13750207,T
40.3,6.954929837,47.06750207,T
25.4,4.753231213,32.16750207,T
-33,-3.876245276,-26.23249793,T
-26.3,-2.88621972,-19.53249793,T
56.7,9.378275974,63.46750207,T
-2.04,0.698559383,4.72750207,T
8.73,2.289988523,15.49750207,T
-44.9,-5.634648876,-38.13249793,T
-48.5,-6.166602906,-41.73249793,T
-72.3,-9.683410105,-65.53249793,T
-32.3,-3.77280977,-25.53249793,T
-7.74,-0.143701165,-0.97249793,T
-46,-5.797190385,-39.23249793,T
-29.9,-3.41817375,-23.13249793,T
22.3,4.295159687,29.06750207,T
17.3,3.556334645,24.06750207,T
22.7,4.35426569,29.46750207,T
-1.22,0.81972669,5.54750207,T
4.51,1.666420188,11.27750207,T
-14.3,-1.11303962,-7.53249793,T
-12.5,-0.847062605,-5.73249793,T
-21.1,-2.117841677,-14.33249793,T
-22.2,-2.280383186,-15.43249793,T
31,5.580715259,37.76750207,T
2.29,1.338381869,9.05750207,T
2.17,1.320650068,8.93750207,T
7.15,2.05651981,13.91750207,T
-32.6,-3.817139273,-25.83249793,T
12.8,2.891392107,19.56750207,T
-24.9,-2.679348708,-18.13249793,T
-9.87,-0.458440633,-3.10249793,T
8.14,2.202807168,14.90750207,T
-32.3,-3.77280977,-25.53249793,T
10.1,2.492426585,16.86750207,T
-39.8,-4.881047333,-33.03249793,T
-32.9,-3.861468775,-26.13249793,T
19.6,3.896194164,26.36750207,T
19.2,3.837088161,25.96750207,T
-2.79,0.587735627,3.97750207,T
22.6,4.339489189,29.36750207,T
-7.43,-0.097894012,-0.66249793,T
18.6,3.748429156,25.36750207,T
-0.79,0.883265643,5.97750207,T
-13.2,-0.95049811,-6.43249793,T
-3.25,0.519763723,3.51750207,T
1.16,1.17140741,7.92750207,T
-1.93,0.714813534,4.83750207,T
-16.1,-1.379016635,-9.33249793,T
29.4,5.344291246,36.16750207,T
-35.3,-4.216104795,-28.53249793,T
-43,-5.35389536,-36.23249793,T
-62.5,-8.235313023,-55.73249793,T
-80.5,-10.89508317,-73.73249793,T
-13.2,-0.95049811,-6.43249793,T
-21.3,-2.147394678,-14.53249793,T
26.2,4.871443219,32.96750207,T
-6.4,0.054303946,0.36750207,T
-6.54,0.033616845,0.22750207,T
-13,-0.920945109,-6.23249793,T
-0.331,0.951089782,6.43650207,T
4.25,1.628001286,11.01750207,T
9.78,2.445141782,16.54750207,T
0.309,1.045659388,7.07650207,T
-35.2,-4.201328295,-28.43249793,T
38.2,6.64462332,44.96750207,T
36.9,6.452528809,43.66750207,T
-27.7,-3.093090732,-20.93249793,T
-63.2,-8.338748529,-56.43249793,T
-24.1,-2.561136702,-17.33249793,T
-23.7,-2.502030698,-16.93249793,T
13.1,2.93572161,19.86750207,T
0.357,1.052752108,7.12450207,T
6.41,1.947173704,13.17750207,T
-2.51,0.629109829,4.25750207,T
-42.5,-5.280012856,-35.73249793,T
-16.3,-1.408569636,-9.53249793,T
-25.3,-2.738454712,-18.53249793,T
-56.1,-7.289616969,-49.33249793,T
34.7,6.12744579,41.46750207,T
29.6,5.373844248,36.36750207,T
5.03,1.743257992,11.79750207,T
24.6,4.635019206,31.36750207,T
19.6,3.896194164,26.36750207,T
7.34,2.084595161,14.10750207,T
16.6,3.452899139,23.36750207,T
-45.4,-5.70853138,-38.63249793,T
23.8,4.516807199,30.56750207,T
10,2.477650084,16.76750207,T
0.631,1.09323972,7.39850207,T
-17.4,-1.571111146,-10.63249793,T
-12.4,-0.832286104,-5.63249793,T
-7.09,-0.047653909,-0.32249793,T
-30.9,-3.565938759,-24.13249793,T
-17,-1.512005142,-10.23249793,T
9.05,2.337273326,15.81750207,T
23,4.398595192,29.76750207,T
-7.44,-0.099371662,-0.67249793,T
-33.2,-3.905798278,-26.43249793,T
-23.7,-2.502030698,-16.93249793,T
-31.2,-3.610268261,-24.43249793,T
29.3,5.329514745,36.06750207,T
-13.1,-0.93572161,-6.33249793,T
-38,-4.615070318,-31.23249793,T
-24.1,-2.561136702,-17.33249793,T
8.15,2.204284818,14.91750207,T
17.7,3.615440648,24.46750207,T
-8.19,-0.210195419,-1.42249793,T
-8.72,-0.288510873,-1.95249793,T
6.83,2.009235007,13.59750207,T
0.452,1.066789784,7.21950207,T
-21,-2.103065176,-14.23249793,T
-4.82,0.28777266,1.94750207,T
-29.5,-3.359067747,-22.73249793,T
0.69,1.101957856,7.45750207,T
-4.12,0.391208166,2.64750207,T
6.12,1.904321851,12.88750207,T
6.53,1.964905505,13.29750207,T
0.971,1.143479823,7.73850207,T
1.93,1.285186466,8.69750207,T
-33.5,-3.95012778,-26.73249793,T
-7.97,-0.177687117,-1.20249793,T
0.292,1.043147382,7.05950207,T
16.1,3.379016635,22.86750207,T
-31,-3.580715259,-24.23249793,T
-5.41,0.200591305,1.35750207,T
-2.62,0.612855678,4.14750207,T
23.8,4.516807199,30.56750207,T
-34.6,-4.11266929,-27.83249793,T
16.8,3.482452141,23.56750207,T
19.4,3.866641162,26.16750207,T
-32,-3.728480268,-25.23249793,T
-1.33,0.803472539,5.43750207,T
-16.9,-1.497228641,-10.13249793,T
5.89,1.870335899,12.65750207,T
16.7,3.46767564,23.46750207,T
0.25,1.036941252,7.01750207,T
-34.3,-4.068339787,-27.53249793,T
28.9,5.270408742,35.66750207,T
9.49,2.402289929,16.25750207,T
16.8,3.482452141,23.56750207,T
-14.8,-1.186922124,-8.03249793,T
-42.7,-5.309565857,-35.93249793,T
39.6,6.851494331,46.36750207,T
-19.3,-1.851864661,-12.53249793,T
0.252,1.037236782,7.01950207,T
2.52,1.372367821,9.28750207,T
-21.2,-2.132618177,-14.43249793,T
-15.5,-1.29035763,-8.73249793,T
-15,-1.216475126,-8.23249793,T
8.62,2.273734372,15.38750207,T
-27.9,-3.122643733,-21.13249793,T
2.99,1.441817375,9.75750207,T
23.1,4.413371693,29.86750207,T
-25.3,-2.738454712,-18.53249793,T
-36.9,-4.452528809,-30.13249793,T
10.7,2.58108559,17.46750207,T
9.21,2.360915727,15.97750207,T
-24,-2.546360201,-17.23249793,T
-39.9,-4.895823834,-33.13249793,T
-45,-5.649425377,-38.23249793,T
-50.7,-6.491685924,-43.93249793,T
-61,-8.01366551,-54.23249793,T
-2.06,0.695604083,4.70750207,T
9.12,2.347616876,15.88750207,T
-4.12,0.391208166,2.64750207,T
32,5.728480268,38.76750207,T
-4.75,0.29811621,2.01750207,T
-8.35,-0.23383782,-1.58249793,T
-33,-3.876245276,-26.23249793,T
-12.5,-0.847062605,-5.73249793,T
-0.654,0.903361685,6.11350207,T
-41.9,-5.191353851,-35.13249793,T
-34.5,-4.097892789,-27.73249793,T
-2.18,0.677872282,4.58750207,T
-30.8,-3.551162258,-24.03249793,T
-53,-6.831545443,-46.23249793,T
-18.1,-1.674546651,-11.33249793,T
2.25,1.332471269,9.01750207,T
-42.3,-5.250459854,-35.53249793,T
2.76,1.407831423,9.52750207,T
-18.1,-1.674546651,-11.33249793,T
-34.6,-4.11266929,-27.83249793,T
-64.5,-8.53084304,-57.73249793,T
-11.9,-0.7584036,-5.13249793,T
-31.2,-3.610268261,-24.43249793,T
-27.2,-3.019208228,-20.43249793,T
-56.5,-7.348722973,-49.73249793,T
-32.4,-3.787586271,-25.63249793,T
26.1,4.856666718,32.86750207,T
16.6,3.452899139,23.36750207,T
-5.86,0.134097051,0.90750207,T
-9.91,-0.464351233,-3.14249793,T
-19,-1.807535159,-12.23249793,T
-24.9,-2.679348708,-18.13249793,T
24.8,4.664572208,31.56750207,T
-35,-4.171775293,-28.23249793,T
13.5,2.994827613,20.26750207,T
-46.9,-5.930178892,-40.13249793,T
-37.3,-4.511634812,-30.53249793,T
2.49,1.367934871,9.25750207,T
21.7,4.206500682,28.46750207,T
-13.1,-0.93572161,-6.33249793,T
10.2,2.507203085,16.96750207,T
-17.3,-1.556334645,-10.53249793,T
-32.3,-3.77280977,-25.53249793,T
-28.4,-3.196526238,-21.63249793,T
20.8,4.073512174,27.56750207,T
-1.19,0.82415964,5.57750207,T
29.2,5.314738244,35.96750207,T
34.8,6.142222291,41.56750207,T
-0.276,0.959216858,6.49150207,T
-21,-2.103065176,-14.23249793,T
-35.4,-4.230881296,-28.63249793,T
-18.6,-1.748429156,-11.83249793,T
18.2,3.689323152,24.96750207,T
-0.411,0.939268582,6.35650207,T
-7.5,-0.108237563,-0.73249793,T
-0.142,0.979017369,6.62550207,T
1.69,1.249722864,8.45750207,T
-62.5,-8.235313023,-55.73249793,T
16.4,3.423346137,23.16750207,T
-2.72,0.598079177,4.04750207,T
-35.5,-4.245657797,-28.73249793,T
4.7,1.694495539,11.46750207,T
-1.32,0.804950189,5.44750207,T
10.6,2.566309089,17.36750207,T
-22.5,-2.324712688,-15.73249793,T
22.4,4.309936187,29.16750207,T
8.13,2.201329518,14.89750207,T
-2.75,0.593646227,4.01750207,T
-56.9,-7.407828976,-50.13249793,T
15,3.216475126,21.76750207,T
-24.5,-2.620242705,-17.73249793,T
-13.7,-1.024380615,-6.93249793,T
-4.39,0.351311613,2.37750207,T
-21.9,-2.236053683,-15.13249793,T
3.31,1.489102178,10.07750207,T
-24,-2.546360201,-17.23249793,T
26.7,4.945325723,33.46750207,T
-24.2,-2.575913202,-17.43249793,T
3.14,1.463982126,9.90750207,T
7.26,2.072773961,14.02750207,T
-6.84,-0.010712657,-0.07249793,T
-7.66,-0.131879964,-0.89249793,T
-38.2,-4.64462332,-31.43249793,T
38.8,6.733282325,45.56750207,T
6.27,1.926486602,13.03750207,T
-2.67,0.605467428,4.09750207,T
-12.3,-0.817509603,-5.53249793,T
-8.63,-0.275212022,-1.86249793,T
-34,-4.024010284,-27.23249793,T
-15.2,-1.246028127,-8.43249793,T
-15.8,-1.334687132,-9.03249793,T
0.813,1.120132952,7.58050207,T
-2.75,0.593646227,4.01750207,T
-10.6,-0.566309089,-3.83249793,T
-20.8,-2.073512174,-14.03249793,T
-56.4,-7.333946472,-49.63249793,T
-46.8,-5.915402392,-40.03249793,T
43,7.35389536,49.76750207,T
7.91,2.168821216,14.67750207,T
-7.3,-0.078684561,-0.53249793,T
12.1,2.787956601,18.86750207,T
23.4,4.457701196,30.16750207,T
2.63,1.388621972,9.39750207,T
14.6,3.157369122,21.36750207,T
-55.9,-7.260063968,-49.13249793,T
-9.09,-0.343183926,-2.32249793,T
-30.8,-3.551162258,-24.03249793,T
-65.1,-8.619502045,-58.33249793,T
-39.1,-4.777611827,-32.33249793,T
2.81,1.415219674,9.57750207,T
13.1,2.93572161,19.86750207,T
-15,-1.216475126,-8.23249793,T
-13.8,-1.039157115,-7.03249793,T
-35.9,-4.3047638,-29.13249793,T
38.2,6.64462332,44.96750207,T
-26.2,-2.871443219,-19.43249793,T
1.57,1.231991063,8.33750207,T
-28.8,-3.255632241,-22.03249793,T
-25.3,-2.738454712,-18.53249793,T
22.7,4.35426569,29.46750207,T
-4.91,0.274473809,1.85750207,T
-0.549,0.91887701,6.21850207,T
-19.5,-1.881417663,-12.73249793,T
-6.06,0.104544049,0.70750207,T
-39.6,-4.851494331,-32.83249793,T
-38.6,-4.703729323,-31.83249793,T
5.5,1.812707546,12.26750207,T
-8.78,-0.297376773,-2.01249793,T
-7.58,-0.120058763,-0.81249793,T
0.155,1.022903576,6.92250207,T
-23.7,-2.502030698,-16.93249793,T
-59.8,-7.8363475,-53.03249793,T
-20,-1.955300167,-13.23249793,T
16.5,3.438122638,23.26750207,T
11.9,2.7584036,18.66750207,T
-23.4,-2.457701196,-16.63249793,T
-7.42,-0.096416362,-0.65249793,T
2.6,1.384189022,9.36750207,T
-22.5,-2.324712688,-15.73249793,T
25.1,4.70890171,31.86750207,T
-32.5,-3.802362772,-25.73249793,T
-6.11,0.097155799,0.65750207,T
19,3.807535159,25.76750207,T
-33,-3.876245276,-26.23249793,T
-37.9,-4.600293817,-31.13249793,T
14.6,3.157369122,21.36750207,T
12.1,2.787956601,18.86750207,T
-1.67,0.753232436,5.09750207,T
-67.5,-8.974138065,-60.73249793,T
3.2,1.472848027,9.96750207,T
8,2.182120067,14.76750207,T
17.7,3.615440648,24.46750207,T
-47.6,-6.033614398,-40.83249793,T
-15.7,-1.319910631,-8.93249793,T
-43.8,-5.472107366,-37.03249793,T
6.78,2.001846757,13.54750207,T
33.4,5.935351279,40.16750207,T
15.7,3.319910631,22.46750207,T
-31.5,-3.654597764,-24.73249793,T
12.2,2.802733102,18.96750207,T
-48.2,-6.122273403,-41.43249793,T
23.2,4.428148194,29.96750207,T
-39.5,-4.836717831,-32.73249793,T
-0.434,0.935869986,6.33350207,T
10.1,2.492426585,16.86750207,T
-80.8,-10.93941268,-74.03249793,T
-23,-2.398595192,-16.23249793,T
-40.4,-4.969706338,-33.63249793,T
5.11,1.755079193,11.87750207,T
23.3,4.442924695,30.06750207,T
13.1,2.93572161,19.86750207,T
-23.6,-2.487254197,-16.83249793,T
-51.6,-6.624674432,-44.83249793,T
-19.5,-1.881417663,-12.73249793,T
21.5,4.17694768,28.26750207,T
0.795,1.117473182,7.56250207,T
6,1.88659005,12.76750207,T
12.2,2.802733102,18.96750207,T
0.364,1.053786463,7.13150207,T
-46.7,-5.900625891,-39.93249793,T
-36.9,-4.452528809,-30.13249793,T
17.2,3.541558144,23.96750207,T
15.5,3.29035763,22.26750207,T
17.2,3.541558144,23.96750207,T
19.1,3.82231166,25.86750207,T
34.8,6.142222291,41.56750207,T
-30.5,-3.506832755,-23.73249793,T
-45.1,-5.664201877,-38.33249793,T
-7.97,-0.177687117,-1.20249793,T
-55.1,-7.141851961,-48.33249793,T
-3.19,0.528629623,3.57750207,T
-13.8,-1.039157115,-7.03249793,T
-17.8,-1.630217149,-11.03249793,T
-42.4,-5.265236355,-35.63249793,T
29.6,5.373844248,36.36750207,T
-8.66,-0.279644972,-1.89249793,T
-45.9,-5.782413884,-39.13249793,T
21.2,4.132618177,27.96750207,T
-1.59,0.765053637,5.17750207,T
-32.6,-3.817139273,-25.83249793,T
42.9,7.339118859,49.66750207,T
40.7,7.014035841,47.46750207,T
-1.68,0.751754786,5.08750207,T
-8.34,-0.23236017,-1.57249793,T
-15.3,-1.260804628,-8.53249793,T
-2.63,0.611378028,4.13750207,T
4.61,1.681196689,11.37750207,T
15.8,3.334687132,22.56750207,T
13.2,2.95049811,19.96750207,T
-12.5,-0.847062605,-5.73249793,T
-72,-9.639080602,-65.23249793,T
-44.5,-5.575542872,-37.73249793,T
-8.22,-0.214628369,-1.45249793,T
-46.1,-5.811966886,-39.33249793,T
-24.6,-2.635019206,-17.83249793,T
-16.7,-1.46767564,-9.93249793,T
-48.7,-6.196155907,-41.93249793,T
9.43,2.393424029,16.19750207,T
-37.6,-4.555964315,-30.83249793,T
-39,-4.762835326,-32.23249793,T
-32.4,-3.787586271,-25.63249793,T
2.24,1.330993619,9.00750207,T
8.07,2.192463618,14.83750207,T
-2.85,0.578869726,3.91750207,T
-11.9,-0.7584036,-5.13249793,T
-9.05,-0.337273326,-2.28249793,T
-2.47,0.635020429,4.29750207,T
24.3,4.590689703,31.06750207,T
25.9,4.827113717,32.66750207,T
0.477,1.070483909,7.24450207,T
18.2,3.689323152,24.96750207,T
38.1,6.629846819,44.86750207,T
-22,-2.250830184,-15.23249793,T
22.4,4.309936187,29.16750207,T
-3.63,0.46361302,3.13750207,T
-5,0.261174958,1.76750207,T
22.5,4.324712688,29.26750207,T
-54.4,-7.038416455,-47.63249793,T
5.81,1.858514699,12.57750207,T
-9.34,-0.380125178,-2.57249793,T
29,5.285185243,35.76750207,T
-35,-4.171775293,-28.23249793,T
-1.74,0.742888885,5.02750207,T
-29.3,-3.329514745,-22.53249793,T
-10.6,-0.566309089,-3.83249793,T
6.91,2.021056208,13.67750207,T
-8.5,-0.256002571,-1.73249793,T
23.4,4.457701196,30.16750207,T
13.1,2.93572161,19.86750207,T
6.24,1.922053652,13.00750207,T
-3.3,0.512375472,3.46750207,T
-63.7,-8.412631033,-56.93249793,T
-20.4,-2.014406171,-13.63249793,T
-1.9,0.719246484,4.86750207,T
-5.92,0.12523115,0.84750207,T
20.8,4.073512174,27.56750207,T
-15,-1.216475126,-8.23249793,T
8.16,2.205762468,14.92750207,T
-21.4,-2.162171179,-14.63249793,T
-15.6,-1.305134131,-8.83249793,T
25.9,4.827113717,32.66750207,T
-36.1,-4.334316802,-29.33249793,T
-6.25,0.076468698,0.51750207,T
-7.66,-0.131879964,-0.89249793,T
-24.1,-2.561136702,-17.33249793,T
-39.6,-4.851494331,-32.83249793,T
-6.58,0.027706245,0.18750207,T
-43.6,-5.442554365,-36.83249793,T
-3.24,0.521241373,3.52750207,T
1.24,1.18322861,8.00750207,T
-29.6,-3.373844248,-22.83249793,T
-3.67,0.457702419,3.09750207,T
3.29,1.486146878,10.05750207,T
-7.51,-0.109715213,-0.74249793,T
9.26,2.368303977,16.02750207,T
-32.9,-3.861468775,-26.13249793,T
-15.7,-1.319910631,-8.93249793,T
-5.02,0.258219658,1.74750207,T
21.1,4.117841677,27.86750207,T
-21.1,-2.117841677,-14.33249793,T
21.2,4.132618177,27.96750207,T
20.8,4.073512174,27.56750207,T
15.3,3.260804628,22.06750207,T
34.4,6.083116288,41.16750207,T
13.1,2.93572161,19.86750207,T
-7.01,-0.035832709,-0.24249793,T
10,2.477650084,16.76750207,T
5.24,1.774288644,12.00750207,T
5.76,1.851126448,12.52750207,T
-15.9,-1.349463633,-9.13249793,T
7.84,2.158477666,14.60750207,T
30.3,5.477279754,37.06750207,T
5.18,1.765422743,11.94750207,T
