F1,F2,F3,F4,F5,F6,F7,F8,label
5.07E-09,1,0.549484923,-3.43E-11,9.90E-11,1.84E-10,2.02E-10,3.44E-10,G
1.96E-09,1,0.212424152,-8.36E-12,9.90E-11,2.10E-10,1.76E-10,3.69E-10,G
-1.09E-08,1,-1.181338395,9.88E-11,9.90E-11,3.17E-10,6.92E-11,4.77E-10,G
2.19E-09,1,0.237351476,-1.03E-11,9.90E-11,2.08E-10,1.78E-10,3.68E-10,G
2.20E-09,1,0.238435272,-1.04E-11,9.90E-11,2.08E-10,1.78E-10,3.67E-10,G
-1.01E-09,1,-0.109463466,1.64E-11,9.90E-11,2.34E-10,1.52E-10,3.94E-10,G
5.02E-09,1,0.54406594,-3.39E-11,9.90E-11,1.84E-10,2.02E-10,3.44E-10,G
1.62E-09,1,0.175575064,-5.53E-12,9.90E-11,2.12E-10,1.74E-10,3.72E-10,G
-7.63E-09,1,-0.826936877,7.16E-11,9.90E-11,2.89E-10,9.64E-11,4.49E-10,G
-8.21E-09,1,-0.889797085,7.64E-11,9.90E-11,2.94E-10,9.16E-11,4.54E-10,G
-1.50E-08,1,-1.625695039,1.33E-10,9.90E-11,3.51E-10,3.50E-11,5.11E-10,G
-1.08E-08,1,-1.170500428,9.80E-11,9.90E-11,3.16E-10,7.00E-11,4.76E-10,G
-1.06E-08,1,-1.148824494,9.63E-11,9.90E-11,3.14E-10,7.17E-11,4.74E-10,G
-7.54E-09,1,-0.817182706,7.08E-11,9.90E-11,2.89E-10,9.72E-11,4.49E-10,G
-1.43E-08,1,-1.549829271,1.27E-10,9.90E-11,3.45E-10,4.08E-11,5.05E-10,G
-1.37E-08,1,-1.484801469,1.22E-10,9.90E-11,3.40E-10,4.58E-11,5.00E-10,G
-1.09E-08,1,-1.181338395,9.88E-11,9.90E-11,3.17E-10,6.92E-11,4.77E-10,G
-7.93E-09,1,-0.859450777,7.41E-11,9.90E-11,2.92E-10,9.39E-11,4.52E-10,G
-1.13E-08,1,-1.224690263,1.02E-10,9.90E-11,3.20E-10,6.58E-11,4.80E-10,G
-1.43E-08,1,-1.549829271,1.27E-10,9.90E-11,3.45E-10,4.08E-11,5.05E-10,G
-7.75E-09,1,-0.839942437,7.26E-11,9.90E-11,2.90E-10,9.54E-11,4.50E-10,G
-1.08E-08,1,-1.170500428,9.80E-11,9.90E-11,3.16E-10,7.00E-11,4.76E-10,G
-1.48E-08,1,-1.604019105,1.31E-10,9.90E-11,3.49E-10,3.67E-11,5.09E-10,G
-1.44E-08,1,-1.560667238,1.28E-10,9.90E-11,3.46E-10,4.00E-11,5.06E-10,G
-8.45E-09,1,-0.915808205,7.84E-11,9.90E-11,2.96E-10,8.96E-11,4.56E-10,G
-1.13E-08,1,-1.224690263,1.02E-10,9.90E-11,3.20E-10,6.58E-11,4.80E-10,G
-1.50E-08,1,-1.625695039,1.33E-10,9.90E-11,3.51E-10,3.50E-11,5.11E-10,G
-1.20E-08,1,-1.300556031,1.08E-10,9.90E-11,3.26E-10,6.00E-11,4.86E-10,G
-1.43E-08,1,-1.549829271,1.27E-10,9.90E-11,3.45E-10,4.08E-11,5.05E-10,G
-1.14E-08,1,-1.23552823,1.03E-10,9.90E-11,3.21E-10,6.50E-11,4.81E-10,G
-1.19E-08,1,-1.289718064,1.07E-10,9.90E-11,3.25E-10,6.08E-11,4.85E-10,G
-1.48E-08,1,-1.604019105,1.31E-10,9.90E-11,3.49E-10,3.67E-11,5.09E-10,G
-1.49E-08,1,-1.614857072,1.32E-10,9.90E-11,3.50E-10,3.58E-11,5.10E-10,G
-2.67E-09,1,-0.289373717,3.02E-11,9.90E-11,2.48E-10,1.38E-10,4.08E-10,G
-4.92E-09,1,-0.533227973,4.90E-11,9.90E-11,2.67E-10,1.19E-10,4.27E-10,G
-1.79E-08,1,-1.93999608,1.57E-10,9.90E-11,3.75E-10,1.08E-11,5.35E-10,G
-4.97E-09,1,-0.538646956,4.94E-11,9.90E-11,2.67E-10,1.19E-10,4.27E-10,G
-1.85E-08,1,-2.005023882,1.62E-10,9.90E-11,3.80E-10,5.83E-12,5.40E-10,G
-1.83E-08,1,-1.983347948,1.60E-10,9.90E-11,3.78E-10,7.50E-12,5.38E-10,G
-1.17E-08,1,-1.268042131,1.05E-10,9.90E-11,3.23E-10,6.25E-11,4.83E-10,G
-1.15E-08,1,-1.246366197,1.04E-10,9.90E-11,3.22E-10,6.42E-11,4.82E-10,G
-4.87E-09,1,-0.527808989,4.86E-11,9.90E-11,2.66E-10,1.19E-10,4.26E-10,G
-8.48E-09,1,-0.919059596,7.86E-11,9.90E-11,2.97E-10,8.93E-11,4.57E-10,G
7.71E-09,1,0.83560725,-5.63E-11,9.90E-11,1.62E-10,2.24E-10,3.22E-10,G
4.76E-09,1,0.515887226,-3.17E-11,9.90E-11,1.86E-10,2.00E-10,3.46E-10,G
-1.28E-09,1,-0.138725977,1.86E-11,9.90E-11,2.37E-10,1.49E-10,3.97E-10,G
4.80E-09,1,0.520222413,-3.20E-11,9.90E-11,1.86E-10,2.00E-10,3.46E-10,G
1.31E-09,1,0.141977367,-2.95E-12,9.90E-11,2.15E-10,1.71E-10,3.75E-10,G
1.16E-08,1,1.257204164,-8.87E-11,9.90E-11,1.29E-10,2.57E-10,2.89E-10,G
4.65E-09,1,0.503965462,-3.08E-11,9.90E-11,1.87E-10,1.99E-10,3.47E-10,G
-1.54E-09,1,-0.166904691,2.08E-11,9.90E-11,2.39E-10,1.47E-10,3.99E-10,G
4.60E-09,1,0.498546479,-3.04E-11,9.90E-11,1.88E-10,1.98E-10,3.48E-10,G
1.11E-08,1,1.203014329,-8.45E-11,9.90E-11,1.33E-10,2.53E-10,2.93E-10,G
-1.50E-09,1,-0.162569504,2.05E-11,9.90E-11,2.38E-10,1.48E-10,3.98E-10,G
-4.95E-09,1,-0.536479363,4.92E-11,9.90E-11,2.67E-10,1.19E-10,4.27E-10,G
-1.88E-09,1,-0.203753778,2.36E-11,9.90E-11,2.42E-10,1.44E-10,4.02E-10,G
-4.73E-09,1,-0.512635836,4.74E-11,9.90E-11,2.65E-10,1.21E-10,4.25E-10,G
5.08E-09,1,0.55056872,-3.44E-11,9.90E-11,1.84E-10,2.02E-10,3.43E-10,G
4.65E-09,1,0.503965462,-3.08E-11,9.90E-11,1.87E-10,1.99E-10,3.47E-10,G
2.28E-09,1,0.247105646,-1.10E-11,9.90E-11,2.07E-10,1.79E-10,3.67E-10,G
5.58E-09,1,0.604758555,-3.85E-11,9.90E-11,1.79E-10,2.07E-10,3.39E-10,G
2.07E-09,1,0.224345915,-9.28E-12,9.90E-11,2.09E-10,1.77E-10,3.69E-10,G
-4.17E-09,1,-0.451943221,4.27E-11,9.90E-11,2.61E-10,1.25E-10,4.21E-10,G
2.29E-09,1,0.248189443,-1.11E-11,9.90E-11,2.07E-10,1.79E-10,3.67E-10,G
5.31E-09,1,0.575496044,-3.63E-11,9.90E-11,1.82E-10,2.04E-10,3.42E-10,G
1.48E-09,1,0.160401911,-4.36E-12,9.90E-11,2.14E-10,1.72E-10,3.74E-10,G
2.23E-09,1,0.241686663,-1.06E-11,9.90E-11,2.07E-10,1.79E-10,3.67E-10,G
-4.20E-09,1,-0.455194611,4.30E-11,9.90E-11,2.61E-10,1.25E-10,4.21E-10,G
-4.57E-09,1,-0.495295089,4.61E-11,9.90E-11,2.64E-10,1.22E-10,4.24E-10,G
2.00E-09,1,0.216759339,-8.70E-12,9.90E-11,2.09E-10,1.77E-10,3.69E-10,G
-7.72E-09,1,-0.836691047,7.23E-11,9.90E-11,2.90E-10,9.57E-11,4.50E-10,G
-7.13E-09,1,-0.772747042,6.74E-11,9.90E-11,2.85E-10,1.01E-10,4.45E-10,G
-5.70E-10,1,-0.061776411,1.27E-11,9.90E-11,2.31E-10,1.55E-10,3.91E-10,G
-4.22E-09,1,-0.457362204,4.31E-11,9.90E-11,2.61E-10,1.25E-10,4.21E-10,G
-7.57E-09,1,-0.820434096,7.11E-11,9.90E-11,2.89E-10,9.69E-11,4.49E-10,G
-8.67E-10,1,-0.093965173,1.52E-11,9.90E-11,2.33E-10,1.53E-10,3.93E-10,G
-1.05E-09,1,-0.113798653,1.67E-11,9.90E-11,2.35E-10,1.51E-10,3.95E-10,G
1.67E-09,1,0.180994048,-5.95E-12,9.90E-11,2.12E-10,1.74E-10,3.72E-10,G
1.48E-09,1,0.160401911,-4.36E-12,9.90E-11,2.14E-10,1.72E-10,3.74E-10,G
-5.04E-09,1,-0.546233533,5.00E-11,9.90E-11,2.68E-10,1.18E-10,4.28E-10,G
1.91E-09,1,0.207005168,-7.95E-12,9.90E-11,2.10E-10,1.76E-10,3.70E-10,G
-1.92E-09,1,-0.208088965,2.40E-11,9.90E-11,2.42E-10,1.44E-10,4.02E-10,G
1.78E-09,1,0.192915811,-6.86E-12,9.90E-11,2.11E-10,1.75E-10,3.71E-10,G
-7.80E-09,1,-0.84536142,7.30E-11,9.90E-11,2.91E-10,9.50E-11,4.51E-10,G
-8.03E-09,1,-0.870288744,7.49E-11,9.90E-11,2.93E-10,9.31E-11,4.53E-10,G
4.88E-09,1,0.528892786,-3.27E-11,9.90E-11,1.85E-10,2.01E-10,3.45E-10,G
-1.39E-09,1,-0.15064774,1.96E-11,9.90E-11,2.37E-10,1.48E-10,3.97E-10,G
2.23E-09,1,0.241686663,-1.06E-11,9.90E-11,2.07E-10,1.79E-10,3.67E-10,G
1.50E-09,1,0.162569504,-4.53E-12,9.90E-11,2.13E-10,1.73E-10,3.73E-10,G
-1.91E-09,1,-0.207005168,2.39E-11,9.90E-11,2.42E-10,1.44E-10,4.02E-10,G
4.05E-09,1,0.438937661,-2.58E-11,9.90E-11,1.92E-10,1.94E-10,3.52E-10,G
8.87E-10,1,0.096132767,5.79E-13,9.90E-11,2.18E-10,1.67E-10,3.78E-10,G
-2.33E-09,1,-0.252524629,2.74E-11,9.90E-11,2.45E-10,1.41E-10,4.05E-10,G
-5.40E-09,1,-0.585250214,5.30E-11,9.90E-11,2.71E-10,1.15E-10,4.31E-10,G
-2.82E-09,1,-0.305630667,3.15E-11,9.90E-11,2.49E-10,1.37E-10,4.09E-10,G
2.46E-10,1,0.026661399,5.92E-12,9.90E-11,2.24E-10,1.62E-10,3.84E-10,G
7.62E-10,1,0.082585308,1.62E-12,9.90E-11,2.19E-10,1.66E-10,3.79E-10,G
-2.36E-09,1,-0.25577602,2.76E-11,9.90E-11,2.46E-10,1.40E-10,4.06E-10,G
-5.47E-09,1,-0.592836791,5.36E-11,9.90E-11,2.71E-10,1.14E-10,4.31E-10,G
-1.49E-08,1,-1.614857072,1.32E-10,9.90E-11,3.50E-10,3.58E-11,5.10E-10,G
-1.19E-08,1,-1.289718064,1.07E-10,9.90E-11,3.25E-10,6.08E-11,4.85E-10,G
-8.44E-09,1,-0.914724409,7.83E-11,9.90E-11,2.96E-10,8.97E-11,4.56E-10,G
-1.53E-08,1,-1.65820894,1.35E-10,9.90E-11,3.53E-10,3.25E-11,5.13E-10,G
-6.06E-09,1,-0.656780796,5.85E-11,9.90E-11,2.76E-10,1.10E-10,4.36E-10,G
-5.67E-09,1,-0.614512725,5.52E-11,9.90E-11,2.73E-10,1.13E-10,4.33E-10,G
-9.00E-09,1,-0.975417024,8.30E-11,9.90E-11,3.01E-10,8.50E-11,4.61E-10,G
-1.52E-08,1,-1.647370973,1.35E-10,9.90E-11,3.53E-10,3.33E-11,5.13E-10,G
-1.22E-08,1,-1.322231965,1.10E-10,9.90E-11,3.28E-10,5.83E-11,4.88E-10,G
-6.01E-09,1,-0.651361812,5.81E-11,9.90E-11,2.76E-10,1.10E-10,4.36E-10,G
-3.16E-09,1,-0.342479755,3.43E-11,9.90E-11,2.52E-10,1.34E-10,4.12E-10,G
-1.50E-10,1,-0.01625695,9.22E-12,9.90E-11,2.27E-10,1.59E-10,3.87E-10,G
-6.58E-09,1,-0.713138224,6.28E-11,9.90E-11,2.81E-10,1.05E-10,4.41E-10,G
-4.10E-10,1,-0.044435664,1.14E-11,9.90E-11,2.29E-10,1.57E-10,3.89E-10,G
-6.98E-09,1,-0.756490092,6.61E-11,9.90E-11,2.84E-10,1.02E-10,4.44E-10,G
-1.74E-10,1,-0.018858062,9.42E-12,9.90E-11,2.27E-10,1.59E-10,3.87E-10,G
6.47E-09,1,0.70121646,-4.59E-11,9.90E-11,1.72E-10,2.14E-10,3.32E-10,G
-2.46E-10,1,-0.026661399,1.00E-11,9.90E-11,2.28E-10,1.58E-10,3.88E-10,G
2.91E-09,1,0.315384838,-1.63E-11,9.90E-11,2.02E-10,1.84E-10,3.62E-10,G
9.20E-09,1,0.997092957,-6.87E-11,9.90E-11,1.49E-10,2.37E-10,3.09E-10,G
-5.58E-10,1,-0.060475855,1.26E-11,9.90E-11,2.30E-10,1.55E-10,3.90E-10,G
9.56E-09,1,1.036109638,-7.17E-11,9.90E-11,1.46E-10,2.40E-10,3.06E-10,G
9.16E-09,1,0.992757771,-6.84E-11,9.90E-11,1.50E-10,2.36E-10,3.10E-10,G
3.20E-09,1,0.346814942,-1.87E-11,9.90E-11,1.99E-10,1.87E-10,3.59E-10,G
6.84E-09,1,0.741316938,-4.90E-11,9.90E-11,1.69E-10,2.17E-10,3.29E-10,G
6.96E-09,1,0.754322498,-5.00E-11,9.90E-11,1.68E-10,2.18E-10,3.28E-10,G
-5.05E-10,1,-0.054731733,1.22E-11,9.90E-11,2.30E-10,1.56E-10,3.90E-10,G
-3.28E-09,1,-0.355485315,3.53E-11,9.90E-11,2.53E-10,1.33E-10,4.13E-10,G
-2.99E-09,1,-0.324055211,3.29E-11,9.90E-11,2.51E-10,1.35E-10,4.11E-10,G
-2.80E-09,1,-0.303463074,3.13E-11,9.90E-11,2.49E-10,1.37E-10,4.09E-10,G
3.49E-09,1,0.378245046,-2.11E-11,9.90E-11,1.97E-10,1.89E-10,3.57E-10,G
-3.37E-11,1,-0.003652395,8.25E-12,9.90E-11,2.26E-10,1.60E-10,3.86E-10,G
7.10E-09,1,0.769495652,-5.12E-11,9.90E-11,1.67E-10,2.19E-10,3.27E-10,G
6.32E-09,1,0.68495951,-4.47E-11,9.90E-11,1.73E-10,2.13E-10,3.33E-10,G
6.08E-09,1,0.658948389,-4.27E-11,9.90E-11,1.75E-10,2.11E-10,3.35E-10,G
-3.00E-10,1,-0.032513901,1.05E-11,9.90E-11,2.28E-10,1.58E-10,3.88E-10,G
-3.74E-09,1,-0.405339963,3.91E-11,9.90E-11,2.57E-10,1.29E-10,4.17E-10,G
-1.02E-08,1,-1.105472627,9.30E-11,9.90E-11,3.11E-10,7.50E-11,4.71E-10,G
-1.01E-08,1,-1.09463466,9.21E-11,9.90E-11,3.10E-10,7.58E-11,4.70E-10,G
-3.01E-09,1,-0.326222805,3.31E-11,9.90E-11,2.51E-10,1.35E-10,4.11E-10,G
-9.43E-09,1,-1.022020281,8.66E-11,9.90E-11,3.04E-10,8.14E-11,4.64E-10,G
-9.51E-09,1,-1.030690655,8.72E-11,9.90E-11,3.05E-10,8.07E-11,4.65E-10,G
-1.61E-08,1,-1.744912675,1.42E-10,9.90E-11,3.60E-10,2.58E-11,5.20E-10,G
-1.57E-08,1,-1.701560808,1.39E-10,9.90E-11,3.57E-10,2.92E-11,5.17E-10,G
-6.26E-09,1,-0.67845673,6.01E-11,9.90E-11,2.78E-10,1.08E-10,4.38E-10,G
-2.96E-09,1,-0.320803821,3.26E-11,9.90E-11,2.51E-10,1.35E-10,4.11E-10,G
-9.26E-09,1,-1.003595738,8.51E-11,9.90E-11,3.03E-10,8.28E-11,4.63E-10,G
-6.20E-09,1,-0.67195395,5.96E-11,9.90E-11,2.78E-10,1.08E-10,4.38E-10,G
-2.76E-09,1,-0.299127887,3.10E-11,9.90E-11,2.49E-10,1.37E-10,4.09E-10,G
-5.66E-09,1,-0.613428928,5.51E-11,9.90E-11,2.73E-10,1.13E-10,4.33E-10,G
4.26E-09,1,0.461697391,-2.75E-11,9.90E-11,1.90E-10,1.96E-10,3.50E-10,G
-1.97E-09,1,-0.213507948,2.44E-11,9.90E-11,2.42E-10,1.44E-10,4.02E-10,G
9.91E-10,1,0.107404252,-2.87E-13,9.90E-11,2.18E-10,1.68E-10,3.78E-10,G
4.49E-09,1,0.486624715,-2.94E-11,9.90E-11,1.88E-10,1.97E-10,3.48E-10,G
1.63E-09,1,0.176658861,-5.61E-12,9.90E-11,2.12E-10,1.74E-10,3.72E-10,G
1.40E-09,1,0.151731537,-3.70E-12,9.90E-11,2.14E-10,1.72E-10,3.74E-10,G
4.65E-09,1,0.503965462,-3.08E-11,9.90E-11,1.87E-10,1.99E-10,3.47E-10,G
1.35E-09,1,0.146312554,-3.28E-12,9.90E-11,2.15E-10,1.71E-10,3.75E-10,G
4.56E-09,1,0.494211292,-3.00E-11,9.90E-11,1.88E-10,1.98E-10,3.48E-10,G
-1.79E-09,1,-0.193999608,2.29E-11,9.90E-11,2.41E-10,1.45E-10,4.01E-10,G
8.08E-10,1,0.087570773,1.24E-12,9.90E-11,2.19E-10,1.67E-10,3.79E-10,G
7.05E-09,1,0.764076668,-5.08E-11,9.90E-11,1.67E-10,2.19E-10,3.27E-10,G
7.29E-09,1,0.790087789,-5.28E-11,9.90E-11,1.65E-10,2.21E-10,3.25E-10,G
1.34E-08,1,1.452287568,-1.04E-10,9.90E-11,1.14E-10,2.72E-10,2.74E-10,G
1.07E-08,1,1.159662461,-8.12E-11,9.90E-11,1.37E-10,2.49E-10,2.97E-10,G
7.33E-09,1,0.794422976,-5.31E-11,9.90E-11,1.65E-10,2.21E-10,3.25E-10,G
6.88E-09,1,0.745652125,-4.94E-11,9.90E-11,1.69E-10,2.17E-10,3.29E-10,G
3.82E-09,1,0.414010337,-2.39E-11,9.90E-11,1.94E-10,1.92E-10,3.54E-10,G
6.96E-09,1,0.754322498,-5.00E-11,9.90E-11,1.68E-10,2.18E-10,3.28E-10,G
1.13E-09,1,0.122469026,-1.45E-12,9.90E-11,2.16E-10,1.69E-10,3.76E-10,G
9.71E-10,1,0.105236659,-1.21E-13,9.90E-11,2.18E-10,1.68E-10,3.78E-10,G
-2.18E-09,1,-0.236267679,2.61E-11,9.90E-11,2.44E-10,1.42E-10,4.04E-10,G
4.17E-09,1,0.451943221,-2.68E-11,9.90E-11,1.91E-10,1.95E-10,3.51E-10,G
-2.57E-09,1,-0.27853575,2.94E-11,9.90E-11,2.47E-10,1.39E-10,4.07E-10,G
3.17E-09,1,0.343563552,-1.84E-11,9.90E-11,1.99E-10,1.86E-10,3.59E-10,G
6.51E-09,1,0.705551647,-4.63E-11,9.90E-11,1.72E-10,2.14E-10,3.32E-10,G
1.01E-08,1,1.09463466,-7.62E-11,9.90E-11,1.42E-10,2.44E-10,3.02E-10,G
1.33E-08,1,1.441449601,-1.03E-10,9.90E-11,1.15E-10,2.71E-10,2.75E-10,G
7.34E-09,1,0.795506773,-5.32E-11,9.90E-11,1.65E-10,2.21E-10,3.25E-10,G
7.24E-09,1,0.784668806,-5.24E-11,9.90E-11,1.66E-10,2.20E-10,3.26E-10,G
7.07E-10,1,0.076624426,2.08E-12,9.90E-11,2.20E-10,1.66E-10,3.80E-10,G
-3.02E-09,1,-0.327306601,3.31E-11,9.90E-11,2.51E-10,1.35E-10,4.11E-10,G
-3.37E-09,1,-0.365239485,3.61E-11,9.90E-11,2.54E-10,1.32E-10,4.14E-10,G
-9.78E-09,1,-1.059953166,8.95E-11,9.90E-11,3.07E-10,7.85E-11,4.67E-10,G
-3.18E-09,1,-0.344647348,3.45E-11,9.90E-11,2.52E-10,1.34E-10,4.12E-10,G
-9.14E-09,1,-0.990590177,8.41E-11,9.90E-11,3.02E-10,8.38E-11,4.62E-10,G
-1.97E-09,1,-0.213507948,2.44E-11,9.90E-11,2.42E-10,1.44E-10,4.02E-10,G
6.10E-10,1,0.066111598,2.89E-12,9.90E-11,2.21E-10,1.65E-10,3.81E-10,G
4.25E-10,1,0.046061359,4.43E-12,9.90E-11,2.22E-10,1.64E-10,3.82E-10,G
8.60E-11,1,0.009320652,7.25E-12,9.90E-11,2.25E-10,1.61E-10,3.85E-10,G
3.80E-09,1,0.411842743,-2.37E-11,9.90E-11,1.94E-10,1.92E-10,3.54E-10,G
7.77E-10,1,0.084211003,1.50E-12,9.90E-11,2.19E-10,1.66E-10,3.79E-10,G
4.29E-09,1,0.464948781,-2.78E-11,9.90E-11,1.90E-10,1.96E-10,3.50E-10,G
1.04E-08,1,1.127148561,-7.87E-11,9.90E-11,1.39E-10,2.47E-10,2.99E-10,G
4.31E-09,1,0.467116375,-2.79E-11,9.90E-11,1.90E-10,1.96E-10,3.50E-10,G
-1.84E-09,1,-0.199418591,2.33E-11,9.90E-11,2.41E-10,1.45E-10,4.01E-10,G
3.85E-09,1,0.417261727,-2.41E-11,9.90E-11,1.94E-10,1.92E-10,3.54E-10,G
8.92E-10,1,0.096674665,5.38E-13,9.90E-11,2.18E-10,1.67E-10,3.78E-10,G
7.77E-10,1,0.084211003,1.50E-12,9.90E-11,2.19E-10,1.66E-10,3.79E-10,G
-3.07E-09,1,-0.332725585,3.36E-11,9.90E-11,2.51E-10,1.34E-10,4.11E-10,G
6.51E-09,1,0.705551647,-4.63E-11,9.90E-11,1.72E-10,2.14E-10,3.32E-10,G
3.39E-09,1,0.367407079,-2.03E-11,9.90E-11,1.98E-10,1.88E-10,3.58E-10,G
3.13E-09,1,0.339228365,-1.81E-11,9.90E-11,2.00E-10,1.86E-10,3.60E-10,G
9.14E-09,1,0.990590177,-6.82E-11,9.90E-11,1.50E-10,2.36E-10,3.10E-10,G
-3.83E-10,1,-0.041509413,1.12E-11,9.90E-11,2.29E-10,1.57E-10,3.89E-10,G
5.95E-09,1,0.644859032,-4.16E-11,9.90E-11,1.76E-10,2.10E-10,3.36E-10,G
-7.13E-09,1,-0.772747042,6.74E-11,9.90E-11,2.85E-10,1.01E-10,4.45E-10,G
-6.84E-10,1,-0.074131694,1.37E-11,9.90E-11,2.32E-10,1.54E-10,3.92E-10,G
-7.05E-09,1,-0.764076668,6.67E-11,9.90E-11,2.85E-10,1.01E-10,4.45E-10,G
-5.43E-10,1,-0.05885016,1.25E-11,9.90E-11,2.30E-10,1.55E-10,3.90E-10,G
-6.18E-09,1,-0.669786356,5.95E-11,9.90E-11,2.77E-10,1.09E-10,4.37E-10,G
-1.83E-08,1,-1.983347948,1.60E-10,9.90E-11,3.78E-10,7.50E-12,5.38E-10,G
-1.26E-08,1,-1.365583833,1.13E-10,9.90E-11,3.31E-10,5.50E-11,4.91E-10,G
-1.92E-08,1,-2.08088965,1.68E-10,9.90E-11,3.86E-10,0,5.46E-10,G
-1.28E-08,1,-1.387259767,1.15E-10,9.90E-11,3.33E-10,5.33E-11,4.93E-10,G
-1.29E-08,1,-1.398097734,1.15E-10,9.90E-11,3.33E-10,5.25E-11,4.93E-10,G
-1.88E-08,1,-2.037537783,1.65E-10,9.90E-11,3.83E-10,3.33E-12,5.42E-10,G
-1.54E-08,1,-1.669046907,1.36E-10,9.90E-11,3.54E-10,3.17E-11,5.14E-10,G
-5.58E-09,1,-0.604758555,5.45E-11,9.90E-11,2.72E-10,1.14E-10,4.32E-10,G
-5.62E-09,1,-0.609093741,5.48E-11,9.90E-11,2.73E-10,1.13E-10,4.33E-10,G
-2.21E-09,1,-0.239519069,2.64E-11,9.90E-11,2.44E-10,1.42E-10,4.04E-10,G
-5.00E-09,1,-0.541898346,4.96E-11,9.90E-11,2.68E-10,1.18E-10,4.27E-10,G
-1.50E-08,1,-1.625695039,1.33E-10,9.90E-11,3.51E-10,3.50E-11,5.11E-10,G
-4.93E-09,1,-0.53431177,4.91E-11,9.90E-11,2.67E-10,1.19E-10,4.27E-10,G
-4.27E-09,1,-0.462781188,4.36E-11,9.90E-11,2.61E-10,1.24E-10,4.21E-10,G
-9.44E-10,1,-0.102310408,1.58E-11,9.90E-11,2.34E-10,1.52E-10,3.94E-10,G
-7.74E-09,1,-0.83885864,7.25E-11,9.90E-11,2.90E-10,9.55E-11,4.50E-10,G
-8.13E-09,1,-0.881126711,7.57E-11,9.90E-11,2.94E-10,9.22E-11,4.54E-10,G
7.75E-10,1,0.083994244,1.51E-12,9.90E-11,2.19E-10,1.66E-10,3.79E-10,G
